row_id,date,country,store,product,num_sold,easter,newyear
23656,2018-08-07,Finland,KaggleRama,Kaggle Hat,556,0,0
23657,2018-08-07,Finland,KaggleRama,Kaggle Sticker,170,0,0
23658,2018-08-07,Norway,KaggleMart,Kaggle Mug,287,0,0
23659,2018-08-07,Norway,KaggleMart,Kaggle Hat,538,0,0
23660,2018-08-07,Norway,KaggleMart,Kaggle Sticker,156,0,0
23661,2018-08-07,Norway,KaggleRama,Kaggle Mug,502,0,0
23662,2018-08-07,Norway,KaggleRama,Kaggle Hat,937,0,0
23663,2018-08-07,Norway,KaggleRama,Kaggle Sticker,292,0,0
23664,2018-08-07,Sweden,KaggleMart,Kaggle Mug,198,0,0
23665,2018-08-07,Sweden,KaggleMart,Kaggle Hat,304,0,0
23666,2018-08-07,Sweden,KaggleMart,Kaggle Sticker,115,0,0
23667,2018-08-07,Sweden,KaggleRama,Kaggle Mug,333,0,0
23668,2018-08-07,Sweden,KaggleRama,Kaggle Hat,606,0,0
23669,2018-08-07,Sweden,KaggleRama,Kaggle Sticker,198,0,0
23670,2018-08-08,Finland,KaggleMart,Kaggle Mug,179,0,0
23671,2018-08-08,Finland,KaggleMart,Kaggle Hat,317,0,0
23672,2018-08-08,Finland,KaggleMart,Kaggle Sticker,100,0,0
23673,2018-08-08,Finland,KaggleRama,Kaggle Mug,311,0,0
23674,2018-08-08,Finland,KaggleRama,Kaggle Hat,501,0,0
23675,2018-08-08,Finland,KaggleRama,Kaggle Sticker,160,0,0
23676,2018-08-08,Norway,KaggleMart,Kaggle Mug,297,0,0
23677,2018-08-08,Norway,KaggleMart,Kaggle Hat,566,0,0
23678,2018-08-08,Norway,KaggleMart,Kaggle Sticker,172,0,0
23679,2018-08-08,Norway,KaggleRama,Kaggle Mug,462,0,0
23680,2018-08-08,Norway,KaggleRama,Kaggle Hat,888,0,0
23681,2018-08-08,Norway,KaggleRama,Kaggle Sticker,317,0,0
23682,2018-08-08,Sweden,KaggleMart,Kaggle Mug,201,0,0
23683,2018-08-08,Sweden,KaggleMart,Kaggle Hat,331,0,0
23684,2018-08-08,Sweden,KaggleMart,Kaggle Sticker,122,0,0
23685,2018-08-08,Sweden,KaggleRama,Kaggle Mug,350,0,0
23686,2018-08-08,Sweden,KaggleRama,Kaggle Hat,608,0,0
23687,2018-08-08,Sweden,KaggleRama,Kaggle Sticker,197,0,0
23688,2018-08-09,Finland,KaggleMart,Kaggle Mug,183,0,0
23689,2018-08-09,Finland,KaggleMart,Kaggle Hat,327,0,0
23690,2018-08-09,Finland,KaggleMart,Kaggle Sticker,103,0,0
23691,2018-08-09,Finland,KaggleRama,Kaggle Mug,332,0,0
23692,2018-08-09,Finland,KaggleRama,Kaggle Hat,535,0,0
23693,2018-08-09,Finland,KaggleRama,Kaggle Sticker,166,0,0
23694,2018-08-09,Norway,KaggleMart,Kaggle Mug,282,0,0
23695,2018-08-09,Norway,KaggleMart,Kaggle Hat,513,0,0
23696,2018-08-09,Norway,KaggleMart,Kaggle Sticker,166,0,0
23697,2018-08-09,Norway,KaggleRama,Kaggle Mug,530,0,0
23698,2018-08-09,Norway,KaggleRama,Kaggle Hat,900,0,0
23699,2018-08-09,Norway,KaggleRama,Kaggle Sticker,309,0,0
23700,2018-08-09,Sweden,KaggleMart,Kaggle Mug,205,0,0
23701,2018-08-09,Sweden,KaggleMart,Kaggle Hat,342,0,0
23702,2018-08-09,Sweden,KaggleMart,Kaggle Sticker,114,0,0
23703,2018-08-09,Sweden,KaggleRama,Kaggle Mug,332,0,0
23704,2018-08-09,Sweden,KaggleRama,Kaggle Hat,632,0,0
23705,2018-08-09,Sweden,KaggleRama,Kaggle Sticker,204,0,0
23706,2018-08-10,Finland,KaggleMart,Kaggle Mug,204,0,0
23707,2018-08-10,Finland,KaggleMart,Kaggle Hat,342,0,0
23708,2018-08-10,Finland,KaggleMart,Kaggle Sticker,108,0,0
23709,2018-08-10,Finland,KaggleRama,Kaggle Mug,295,0,0
23710,2018-08-10,Finland,KaggleRama,Kaggle Hat,555,0,0
23711,2018-08-10,Finland,KaggleRama,Kaggle Sticker,191,0,0
23712,2018-08-10,Norway,KaggleMart,Kaggle Mug,318,0,0
23713,2018-08-10,Norway,KaggleMart,Kaggle Hat,571,0,0
23714,2018-08-10,Norway,KaggleMart,Kaggle Sticker,183,0,0
23715,2018-08-10,Norway,KaggleRama,Kaggle Mug,585,0,0
23716,2018-08-10,Norway,KaggleRama,Kaggle Hat,934,0,0
23717,2018-08-10,Norway,KaggleRama,Kaggle Sticker,295,0,0
23718,2018-08-10,Sweden,KaggleMart,Kaggle Mug,197,0,0
23719,2018-08-10,Sweden,KaggleMart,Kaggle Hat,343,0,0
23720,2018-08-10,Sweden,KaggleMart,Kaggle Sticker,116,0,0
23721,2018-08-10,Sweden,KaggleRama,Kaggle Mug,372,0,0
23722,2018-08-10,Sweden,KaggleRama,Kaggle Hat,585,0,0
23723,2018-08-10,Sweden,KaggleRama,Kaggle Sticker,199,0,0
23724,2018-08-11,Finland,KaggleMart,Kaggle Mug,218,0,0
23725,2018-08-11,Finland,KaggleMart,Kaggle Hat,402,0,0
23726,2018-08-11,Finland,KaggleMart,Kaggle Sticker,129,0,0
23727,2018-08-11,Finland,KaggleRama,Kaggle Mug,406,0,0
23728,2018-08-11,Finland,KaggleRama,Kaggle Hat,694,0,0
23729,2018-08-11,Finland,KaggleRama,Kaggle Sticker,235,0,0
23730,2018-08-11,Norway,KaggleMart,Kaggle Mug,362,0,0
23731,2018-08-11,Norway,KaggleMart,Kaggle Hat,632,0,0
23732,2018-08-11,Norway,KaggleMart,Kaggle Sticker,210,0,0
23733,2018-08-11,Norway,KaggleRama,Kaggle Mug,597,0,0
23734,2018-08-11,Norway,KaggleRama,Kaggle Hat,1139,0,0
23735,2018-08-11,Norway,KaggleRama,Kaggle Sticker,376,0,0
23736,2018-08-11,Sweden,KaggleMart,Kaggle Mug,260,0,0
23737,2018-08-11,Sweden,KaggleMart,Kaggle Hat,392,0,0
23738,2018-08-11,Sweden,KaggleMart,Kaggle Sticker,143,0,0
23739,2018-08-11,Sweden,KaggleRama,Kaggle Mug,432,0,0
23740,2018-08-11,Sweden,KaggleRama,Kaggle Hat,760,0,0
23741,2018-08-11,Sweden,KaggleRama,Kaggle Sticker,250,0,0
23742,2018-08-12,Finland,KaggleMart,Kaggle Mug,224,0,0
23743,2018-08-12,Finland,KaggleMart,Kaggle Hat,387,0,0
23744,2018-08-12,Finland,KaggleMart,Kaggle Sticker,120,0,0
23745,2018-08-12,Finland,KaggleRama,Kaggle Mug,396,0,0
23746,2018-08-12,Finland,KaggleRama,Kaggle Hat,689,0,0
23747,2018-08-12,Finland,KaggleRama,Kaggle Sticker,200,0,0
23748,2018-08-12,Norway,KaggleMart,Kaggle Mug,385,0,0
23749,2018-08-12,Norway,KaggleMart,Kaggle Hat,643,0,0
23750,2018-08-12,Norway,KaggleMart,Kaggle Sticker,211,0,0
23751,2018-08-12,Norway,KaggleRama,Kaggle Mug,655,0,0
23752,2018-08-12,Norway,KaggleRama,Kaggle Hat,1138,0,0
23753,2018-08-12,Norway,KaggleRama,Kaggle Sticker,412,0,0
23754,2018-08-12,Sweden,KaggleMart,Kaggle Mug,258,0,0
23755,2018-08-12,Sweden,KaggleMart,Kaggle Hat,417,0,0
23756,2018-08-12,Sweden,KaggleMart,Kaggle Sticker,141,0,0
23757,2018-08-12,Sweden,KaggleRama,Kaggle Mug,455,0,0
23758,2018-08-12,Sweden,KaggleRama,Kaggle Hat,686,0,0
23759,2018-08-12,Sweden,KaggleRama,Kaggle Sticker,245,0,0
23760,2018-08-13,Finland,KaggleMart,Kaggle Mug,180,0,0
23761,2018-08-13,Finland,KaggleMart,Kaggle Hat,285,0,0
23762,2018-08-13,Finland,KaggleMart,Kaggle Sticker,113,0,0
23763,2018-08-13,Finland,KaggleRama,Kaggle Mug,326,0,0
23764,2018-08-13,Finland,KaggleRama,Kaggle Hat,553,0,0
23765,2018-08-13,Finland,KaggleRama,Kaggle Sticker,182,0,0
23766,2018-08-13,Norway,KaggleMart,Kaggle Mug,289,0,0
23767,2018-08-13,Norway,KaggleMart,Kaggle Hat,450,0,0
23768,2018-08-13,Norway,KaggleMart,Kaggle Sticker,159,0,0
23769,2018-08-13,Norway,KaggleRama,Kaggle Mug,562,0,0
23770,2018-08-13,Norway,KaggleRama,Kaggle Hat,789,0,0
23771,2018-08-13,Norway,KaggleRama,Kaggle Sticker,312,0,0
23772,2018-08-13,Sweden,KaggleMart,Kaggle Mug,200,0,0
23773,2018-08-13,Sweden,KaggleMart,Kaggle Hat,301,0,0
23774,2018-08-13,Sweden,KaggleMart,Kaggle Sticker,112,0,0
23775,2018-08-13,Sweden,KaggleRama,Kaggle Mug,339,0,0
23776,2018-08-13,Sweden,KaggleRama,Kaggle Hat,629,0,0
23777,2018-08-13,Sweden,KaggleRama,Kaggle Sticker,176,0,0
23778,2018-08-14,Finland,KaggleMart,Kaggle Mug,167,0,0
23779,2018-08-14,Finland,KaggleMart,Kaggle Hat,321,0,0
23780,2018-08-14,Finland,KaggleMart,Kaggle Sticker,99,0,0
23781,2018-08-14,Finland,KaggleRama,Kaggle Mug,295,0,0
23782,2018-08-14,Finland,KaggleRama,Kaggle Hat,500,0,0
23783,2018-08-14,Finland,KaggleRama,Kaggle Sticker,196,0,0
23784,2018-08-14,Norway,KaggleMart,Kaggle Mug,291,0,0
23785,2018-08-14,Norway,KaggleMart,Kaggle Hat,511,0,0
23786,2018-08-14,Norway,KaggleMart,Kaggle Sticker,184,0,0
23787,2018-08-14,Norway,KaggleRama,Kaggle Mug,535,0,0
23788,2018-08-14,Norway,KaggleRama,Kaggle Hat,843,0,0
23789,2018-08-14,Norway,KaggleRama,Kaggle Sticker,270,0,0
23790,2018-08-14,Sweden,KaggleMart,Kaggle Mug,201,0,0
23791,2018-08-14,Sweden,KaggleMart,Kaggle Hat,330,0,0
23792,2018-08-14,Sweden,KaggleMart,Kaggle Sticker,120,0,0
23793,2018-08-14,Sweden,KaggleRama,Kaggle Mug,351,0,0
23794,2018-08-14,Sweden,KaggleRama,Kaggle Hat,609,0,0
23795,2018-08-14,Sweden,KaggleRama,Kaggle Sticker,197,0,0
23796,2018-08-15,Finland,KaggleMart,Kaggle Mug,179,0,0
23797,2018-08-15,Finland,KaggleMart,Kaggle Hat,284,0,0
23798,2018-08-15,Finland,KaggleMart,Kaggle Sticker,104,0,0
23799,2018-08-15,Finland,KaggleRama,Kaggle Mug,319,0,0
23800,2018-08-15,Finland,KaggleRama,Kaggle Hat,563,0,0
23801,2018-08-15,Finland,KaggleRama,Kaggle Sticker,179,0,0
23802,2018-08-15,Norway,KaggleMart,Kaggle Mug,279,0,0
23803,2018-08-15,Norway,KaggleMart,Kaggle Hat,519,0,0
23804,2018-08-15,Norway,KaggleMart,Kaggle Sticker,164,0,0
23805,2018-08-15,Norway,KaggleRama,Kaggle Mug,537,0,0
23806,2018-08-15,Norway,KaggleRama,Kaggle Hat,852,0,0
23807,2018-08-15,Norway,KaggleRama,Kaggle Sticker,274,0,0
23808,2018-08-15,Sweden,KaggleMart,Kaggle Mug,191,0,0
23809,2018-08-15,Sweden,KaggleMart,Kaggle Hat,332,0,0
23810,2018-08-15,Sweden,KaggleMart,Kaggle Sticker,118,0,0
23811,2018-08-15,Sweden,KaggleRama,Kaggle Mug,333,0,0
23812,2018-08-15,Sweden,KaggleRama,Kaggle Hat,576,0,0
23813,2018-08-15,Sweden,KaggleRama,Kaggle Sticker,201,0,0
23814,2018-08-16,Finland,KaggleMart,Kaggle Mug,181,0,0
23815,2018-08-16,Finland,KaggleMart,Kaggle Hat,301,0,0
23816,2018-08-16,Finland,KaggleMart,Kaggle Sticker,101,0,0
23817,2018-08-16,Finland,KaggleRama,Kaggle Mug,325,0,0
23818,2018-08-16,Finland,KaggleRama,Kaggle Hat,525,0,0
23819,2018-08-16,Finland,KaggleRama,Kaggle Sticker,187,0,0
23820,2018-08-16,Norway,KaggleMart,Kaggle Mug,300,0,0
23821,2018-08-16,Norway,KaggleMart,Kaggle Hat,498,0,0
23822,2018-08-16,Norway,KaggleMart,Kaggle Sticker,155,0,0
23823,2018-08-16,Norway,KaggleRama,Kaggle Mug,519,0,0
23824,2018-08-16,Norway,KaggleRama,Kaggle Hat,936,0,0
23825,2018-08-16,Norway,KaggleRama,Kaggle Sticker,302,0,0
23826,2018-08-16,Sweden,KaggleMart,Kaggle Mug,195,0,0
23827,2018-08-16,Sweden,KaggleMart,Kaggle Hat,341,0,0
23828,2018-08-16,Sweden,KaggleMart,Kaggle Sticker,119,0,0
23829,2018-08-16,Sweden,KaggleRama,Kaggle Mug,358,0,0
23830,2018-08-16,Sweden,KaggleRama,Kaggle Hat,586,0,0
23831,2018-08-16,Sweden,KaggleRama,Kaggle Sticker,198,0,0
23832,2018-08-17,Finland,KaggleMart,Kaggle Mug,201,0,0
23833,2018-08-17,Finland,KaggleMart,Kaggle Hat,284,0,0
23834,2018-08-17,Finland,KaggleMart,Kaggle Sticker,115,0,0
23835,2018-08-17,Finland,KaggleRama,Kaggle Mug,323,0,0
23836,2018-08-17,Finland,KaggleRama,Kaggle Hat,545,0,0
23837,2018-08-17,Finland,KaggleRama,Kaggle Sticker,184,0,0
23838,2018-08-17,Norway,KaggleMart,Kaggle Mug,327,0,0
23839,2018-08-17,Norway,KaggleMart,Kaggle Hat,525,0,0
23840,2018-08-17,Norway,KaggleMart,Kaggle Sticker,181,0,0
23841,2018-08-17,Norway,KaggleRama,Kaggle Mug,560,0,0
23842,2018-08-17,Norway,KaggleRama,Kaggle Hat,900,0,0
23843,2018-08-17,Norway,KaggleRama,Kaggle Sticker,315,0,0
23844,2018-08-17,Sweden,KaggleMart,Kaggle Mug,204,0,0
23845,2018-08-17,Sweden,KaggleMart,Kaggle Hat,342,0,0
23846,2018-08-17,Sweden,KaggleMart,Kaggle Sticker,121,0,0
23847,2018-08-17,Sweden,KaggleRama,Kaggle Mug,379,0,0
23848,2018-08-17,Sweden,KaggleRama,Kaggle Hat,631,0,0
23849,2018-08-17,Sweden,KaggleRama,Kaggle Sticker,213,0,0
23850,2018-08-18,Finland,KaggleMart,Kaggle Mug,228,0,0
23851,2018-08-18,Finland,KaggleMart,Kaggle Hat,379,0,0
23852,2018-08-18,Finland,KaggleMart,Kaggle Sticker,143,0,0
23853,2018-08-18,Finland,KaggleRama,Kaggle Mug,428,0,0
23854,2018-08-18,Finland,KaggleRama,Kaggle Hat,755,0,0
23855,2018-08-18,Finland,KaggleRama,Kaggle Sticker,229,0,0
23856,2018-08-18,Norway,KaggleMart,Kaggle Mug,389,0,0
23857,2018-08-18,Norway,KaggleMart,Kaggle Hat,626,0,0
23858,2018-08-18,Norway,KaggleMart,Kaggle Sticker,200,0,0
23859,2018-08-18,Norway,KaggleRama,Kaggle Mug,659,0,0
23860,2018-08-18,Norway,KaggleRama,Kaggle Hat,1019,0,0
23861,2018-08-18,Norway,KaggleRama,Kaggle Sticker,376,0,0
23862,2018-08-18,Sweden,KaggleMart,Kaggle Mug,254,0,0
23863,2018-08-18,Sweden,KaggleMart,Kaggle Hat,367,0,0
23864,2018-08-18,Sweden,KaggleMart,Kaggle Sticker,140,0,0
23865,2018-08-18,Sweden,KaggleRama,Kaggle Mug,398,0,0
23866,2018-08-18,Sweden,KaggleRama,Kaggle Hat,755,0,0
23867,2018-08-18,Sweden,KaggleRama,Kaggle Sticker,232,0,0
23868,2018-08-19,Finland,KaggleMart,Kaggle Mug,239,0,0
23869,2018-08-19,Finland,KaggleMart,Kaggle Hat,353,0,0
23870,2018-08-19,Finland,KaggleMart,Kaggle Sticker,137,0,0
23871,2018-08-19,Finland,KaggleRama,Kaggle Mug,398,0,0
23872,2018-08-19,Finland,KaggleRama,Kaggle Hat,696,0,0
23873,2018-08-19,Finland,KaggleRama,Kaggle Sticker,227,0,0
23874,2018-08-19,Norway,KaggleMart,Kaggle Mug,367,0,0
23875,2018-08-19,Norway,KaggleMart,Kaggle Hat,620,0,0
23876,2018-08-19,Norway,KaggleMart,Kaggle Sticker,216,0,0
23877,2018-08-19,Norway,KaggleRama,Kaggle Mug,660,0,0
23878,2018-08-19,Norway,KaggleRama,Kaggle Hat,1064,0,0
23879,2018-08-19,Norway,KaggleRama,Kaggle Sticker,353,0,0
23880,2018-08-19,Sweden,KaggleMart,Kaggle Mug,238,0,0
23881,2018-08-19,Sweden,KaggleMart,Kaggle Hat,382,0,0
23882,2018-08-19,Sweden,KaggleMart,Kaggle Sticker,155,0,0
23883,2018-08-19,Sweden,KaggleRama,Kaggle Mug,433,0,0
23884,2018-08-19,Sweden,KaggleRama,Kaggle Hat,676,0,0
23885,2018-08-19,Sweden,KaggleRama,Kaggle Sticker,250,0,0
23886,2018-08-20,Finland,KaggleMart,Kaggle Mug,181,0,0
23887,2018-08-20,Finland,KaggleMart,Kaggle Hat,297,0,0
23888,2018-08-20,Finland,KaggleMart,Kaggle Sticker,99,0,0
23889,2018-08-20,Finland,KaggleRama,Kaggle Mug,302,0,0
23890,2018-08-20,Finland,KaggleRama,Kaggle Hat,520,0,0
23891,2018-08-20,Finland,KaggleRama,Kaggle Sticker,170,0,0
23892,2018-08-20,Norway,KaggleMart,Kaggle Mug,308,0,0
23893,2018-08-20,Norway,KaggleMart,Kaggle Hat,502,0,0
23894,2018-08-20,Norway,KaggleMart,Kaggle Sticker,172,0,0
23895,2018-08-20,Norway,KaggleRama,Kaggle Mug,494,0,0
23896,2018-08-20,Norway,KaggleRama,Kaggle Hat,856,0,0
23897,2018-08-20,Norway,KaggleRama,Kaggle Sticker,294,0,0
23898,2018-08-20,Sweden,KaggleMart,Kaggle Mug,191,0,0
23899,2018-08-20,Sweden,KaggleMart,Kaggle Hat,310,0,0
23900,2018-08-20,Sweden,KaggleMart,Kaggle Sticker,111,0,0
23901,2018-08-20,Sweden,KaggleRama,Kaggle Mug,373,0,0
23902,2018-08-20,Sweden,KaggleRama,Kaggle Hat,577,0,0
23903,2018-08-20,Sweden,KaggleRama,Kaggle Sticker,173,0,0
23904,2018-08-21,Finland,KaggleMart,Kaggle Mug,167,0,0
23905,2018-08-21,Finland,KaggleMart,Kaggle Hat,295,0,0
23906,2018-08-21,Finland,KaggleMart,Kaggle Sticker,99,0,0
23907,2018-08-21,Finland,KaggleRama,Kaggle Mug,330,0,0
23908,2018-08-21,Finland,KaggleRama,Kaggle Hat,512,0,0
23909,2018-08-21,Finland,KaggleRama,Kaggle Sticker,173,0,0
23910,2018-08-21,Norway,KaggleMart,Kaggle Mug,308,0,0
23911,2018-08-21,Norway,KaggleMart,Kaggle Hat,483,0,0
23912,2018-08-21,Norway,KaggleMart,Kaggle Sticker,164,0,0
23913,2018-08-21,Norway,KaggleRama,Kaggle Mug,535,0,0
23914,2018-08-21,Norway,KaggleRama,Kaggle Hat,835,0,0
23915,2018-08-21,Norway,KaggleRama,Kaggle Sticker,317,0,0
23916,2018-08-21,Sweden,KaggleMart,Kaggle Mug,212,0,0
23917,2018-08-21,Sweden,KaggleMart,Kaggle Hat,299,0,0
23918,2018-08-21,Sweden,KaggleMart,Kaggle Sticker,118,0,0
23919,2018-08-21,Sweden,KaggleRama,Kaggle Mug,342,0,0
23920,2018-08-21,Sweden,KaggleRama,Kaggle Hat,609,0,0
23921,2018-08-21,Sweden,KaggleRama,Kaggle Sticker,198,0,0
23922,2018-08-22,Finland,KaggleMart,Kaggle Mug,172,0,0
23923,2018-08-22,Finland,KaggleMart,Kaggle Hat,304,0,0
23924,2018-08-22,Finland,KaggleMart,Kaggle Sticker,102,0,0
23925,2018-08-22,Finland,KaggleRama,Kaggle Mug,328,0,0
23926,2018-08-22,Finland,KaggleRama,Kaggle Hat,517,0,0
23927,2018-08-22,Finland,KaggleRama,Kaggle Sticker,195,0,0
23928,2018-08-22,Norway,KaggleMart,Kaggle Mug,316,0,0
23929,2018-08-22,Norway,KaggleMart,Kaggle Hat,505,0,0
23930,2018-08-22,Norway,KaggleMart,Kaggle Sticker,174,0,0
23931,2018-08-22,Norway,KaggleRama,Kaggle Mug,516,0,0
23932,2018-08-22,Norway,KaggleRama,Kaggle Hat,815,0,0
23933,2018-08-22,Norway,KaggleRama,Kaggle Sticker,329,0,0
23934,2018-08-22,Sweden,KaggleMart,Kaggle Mug,185,0,0
23935,2018-08-22,Sweden,KaggleMart,Kaggle Hat,326,0,0
23936,2018-08-22,Sweden,KaggleMart,Kaggle Sticker,111,0,0
23937,2018-08-22,Sweden,KaggleRama,Kaggle Mug,356,0,0
23938,2018-08-22,Sweden,KaggleRama,Kaggle Hat,549,0,0
23939,2018-08-22,Sweden,KaggleRama,Kaggle Sticker,179,0,0
23940,2018-08-23,Finland,KaggleMart,Kaggle Mug,187,0,0
23941,2018-08-23,Finland,KaggleMart,Kaggle Hat,311,0,0
23942,2018-08-23,Finland,KaggleMart,Kaggle Sticker,96,0,0
23943,2018-08-23,Finland,KaggleRama,Kaggle Mug,333,0,0
23944,2018-08-23,Finland,KaggleRama,Kaggle Hat,469,0,0
23945,2018-08-23,Finland,KaggleRama,Kaggle Sticker,183,0,0
23946,2018-08-23,Norway,KaggleMart,Kaggle Mug,293,0,0
23947,2018-08-23,Norway,KaggleMart,Kaggle Hat,510,0,0
23948,2018-08-23,Norway,KaggleMart,Kaggle Sticker,167,0,0
23949,2018-08-23,Norway,KaggleRama,Kaggle Mug,490,0,0
23950,2018-08-23,Norway,KaggleRama,Kaggle Hat,870,0,0
23951,2018-08-23,Norway,KaggleRama,Kaggle Sticker,302,0,0
23952,2018-08-23,Sweden,KaggleMart,Kaggle Mug,188,0,0
23953,2018-08-23,Sweden,KaggleMart,Kaggle Hat,341,0,0
23954,2018-08-23,Sweden,KaggleMart,Kaggle Sticker,105,0,0
23955,2018-08-23,Sweden,KaggleRama,Kaggle Mug,327,0,0
23956,2018-08-23,Sweden,KaggleRama,Kaggle Hat,542,0,0
23957,2018-08-23,Sweden,KaggleRama,Kaggle Sticker,186,0,0
23958,2018-08-24,Finland,KaggleMart,Kaggle Mug,208,0,0
23959,2018-08-24,Finland,KaggleMart,Kaggle Hat,299,0,0
23960,2018-08-24,Finland,KaggleMart,Kaggle Sticker,114,0,0
23961,2018-08-24,Finland,KaggleRama,Kaggle Mug,335,0,0
23962,2018-08-24,Finland,KaggleRama,Kaggle Hat,566,0,0
23963,2018-08-24,Finland,KaggleRama,Kaggle Sticker,186,0,0
23964,2018-08-24,Norway,KaggleMart,Kaggle Mug,305,0,0
23965,2018-08-24,Norway,KaggleMart,Kaggle Hat,526,0,0
23966,2018-08-24,Norway,KaggleMart,Kaggle Sticker,161,0,0
23967,2018-08-24,Norway,KaggleRama,Kaggle Mug,571,0,0
23968,2018-08-24,Norway,KaggleRama,Kaggle Hat,893,0,0
23969,2018-08-24,Norway,KaggleRama,Kaggle Sticker,307,0,0
23970,2018-08-24,Sweden,KaggleMart,Kaggle Mug,200,0,0
23971,2018-08-24,Sweden,KaggleMart,Kaggle Hat,362,0,0
23972,2018-08-24,Sweden,KaggleMart,Kaggle Sticker,120,0,0
23973,2018-08-24,Sweden,KaggleRama,Kaggle Mug,361,0,0
23974,2018-08-24,Sweden,KaggleRama,Kaggle Hat,580,0,0
23975,2018-08-24,Sweden,KaggleRama,Kaggle Sticker,181,0,0
23976,2018-08-25,Finland,KaggleMart,Kaggle Mug,233,0,0
23977,2018-08-25,Finland,KaggleMart,Kaggle Hat,379,0,0
23978,2018-08-25,Finland,KaggleMart,Kaggle Sticker,142,0,0
23979,2018-08-25,Finland,KaggleRama,Kaggle Mug,403,0,0
23980,2018-08-25,Finland,KaggleRama,Kaggle Hat,649,0,0
23981,2018-08-25,Finland,KaggleRama,Kaggle Sticker,249,0,0
23982,2018-08-25,Norway,KaggleMart,Kaggle Mug,348,0,0
23983,2018-08-25,Norway,KaggleMart,Kaggle Hat,599,0,0
23984,2018-08-25,Norway,KaggleMart,Kaggle Sticker,216,0,0
23985,2018-08-25,Norway,KaggleRama,Kaggle Mug,653,0,0
23986,2018-08-25,Norway,KaggleRama,Kaggle Hat,1153,0,0
23987,2018-08-25,Norway,KaggleRama,Kaggle Sticker,384,0,0
23988,2018-08-25,Sweden,KaggleMart,Kaggle Mug,248,0,0
23989,2018-08-25,Sweden,KaggleMart,Kaggle Hat,406,0,0
23990,2018-08-25,Sweden,KaggleMart,Kaggle Sticker,146,0,0
23991,2018-08-25,Sweden,KaggleRama,Kaggle Mug,443,0,0
23992,2018-08-25,Sweden,KaggleRama,Kaggle Hat,718,0,0
23993,2018-08-25,Sweden,KaggleRama,Kaggle Sticker,239,0,0
23994,2018-08-26,Finland,KaggleMart,Kaggle Mug,239,0,0
23995,2018-08-26,Finland,KaggleMart,Kaggle Hat,390,0,0
23996,2018-08-26,Finland,KaggleMart,Kaggle Sticker,126,0,0
23997,2018-08-26,Finland,KaggleRama,Kaggle Mug,433,0,0
23998,2018-08-26,Finland,KaggleRama,Kaggle Hat,663,0,0
23999,2018-08-26,Finland,KaggleRama,Kaggle Sticker,208,0,0
24000,2018-08-26,Norway,KaggleMart,Kaggle Mug,349,0,0
24001,2018-08-26,Norway,KaggleMart,Kaggle Hat,581,0,0
24002,2018-08-26,Norway,KaggleMart,Kaggle Sticker,228,0,0
24003,2018-08-26,Norway,KaggleRama,Kaggle Mug,653,0,0
24004,2018-08-26,Norway,KaggleRama,Kaggle Hat,1076,0,0
24005,2018-08-26,Norway,KaggleRama,Kaggle Sticker,386,0,0
24006,2018-08-26,Sweden,KaggleMart,Kaggle Mug,263,0,0
24007,2018-08-26,Sweden,KaggleMart,Kaggle Hat,420,0,0
24008,2018-08-26,Sweden,KaggleMart,Kaggle Sticker,131,0,0
24009,2018-08-26,Sweden,KaggleRama,Kaggle Mug,444,0,0
24010,2018-08-26,Sweden,KaggleRama,Kaggle Hat,657,0,0
24011,2018-08-26,Sweden,KaggleRama,Kaggle Sticker,218,0,0
24012,2018-08-27,Finland,KaggleMart,Kaggle Mug,189,0,0
24013,2018-08-27,Finland,KaggleMart,Kaggle Hat,286,0,0
24014,2018-08-27,Finland,KaggleMart,Kaggle Sticker,103,0,0
24015,2018-08-27,Finland,KaggleRama,Kaggle Mug,316,0,0
24016,2018-08-27,Finland,KaggleRama,Kaggle Hat,486,0,0
24017,2018-08-27,Finland,KaggleRama,Kaggle Sticker,163,0,0
24018,2018-08-27,Norway,KaggleMart,Kaggle Mug,314,0,0
24019,2018-08-27,Norway,KaggleMart,Kaggle Hat,489,0,0
24020,2018-08-27,Norway,KaggleMart,Kaggle Sticker,185,0,0
24021,2018-08-27,Norway,KaggleRama,Kaggle Mug,522,0,0
24022,2018-08-27,Norway,KaggleRama,Kaggle Hat,902,0,0
24023,2018-08-27,Norway,KaggleRama,Kaggle Sticker,314,0,0
24024,2018-08-27,Sweden,KaggleMart,Kaggle Mug,203,0,0
24025,2018-08-27,Sweden,KaggleMart,Kaggle Hat,339,0,0
24026,2018-08-27,Sweden,KaggleMart,Kaggle Sticker,105,0,0
24027,2018-08-27,Sweden,KaggleRama,Kaggle Mug,354,0,0
24028,2018-08-27,Sweden,KaggleRama,Kaggle Hat,538,0,0
24029,2018-08-27,Sweden,KaggleRama,Kaggle Sticker,195,0,0
24030,2018-08-28,Finland,KaggleMart,Kaggle Mug,207,0,0
24031,2018-08-28,Finland,KaggleMart,Kaggle Hat,276,0,0
24032,2018-08-28,Finland,KaggleMart,Kaggle Sticker,103,0,0
24033,2018-08-28,Finland,KaggleRama,Kaggle Mug,324,0,0
24034,2018-08-28,Finland,KaggleRama,Kaggle Hat,539,0,0
24035,2018-08-28,Finland,KaggleRama,Kaggle Sticker,170,0,0
24036,2018-08-28,Norway,KaggleMart,Kaggle Mug,338,0,0
